"time","sineVoltage.i","resistor.i","inductor.i"
0.033558,1.921210363243688,-1.921210363243688,-1.921210363243688
0.03366,1.849860188655584,-1.849860188655584,-1.849860188655584
0.033762,1.775774654074083,-1.775774654074083,-1.775774654074083
0.033864,1.699063565175193,-1.699063565175193,-1.699063565175193
0.033966,1.61984046566791,-1.61984046566791,-1.61984046566791
0.034068,1.538222103487617,-1.538222103487617,-1.538222103487617
0.03417,1.454329398375277,-1.454329398375277,-1.454329398375277
0.034272,1.368286532757493,-1.368286532757493,-1.368286532757493
0.034374,1.280220347258565,-1.280220347258565,-1.280220347258565
0.034476,1.190261265487767,-1.190261265487767,-1.190261265487767
0.034578,1.0985424152404,-1.0985424152404,-1.0985424152404
0.03468,1.005199145978581,-1.005199145978581,-1.005199145978581
0.034782,0.910369562668378,-0.910369562668378,-0.910369562668378
0.034884,0.8141939953496254,-0.8141939953496254,-0.8141939953496254
0.034986,0.7168144876909922,-0.7168144876909922,-0.7168144876909922
0.035088,0.6183750170511743,-0.6183750170511743,-0.6183750170511743
0.03519,0.5190212448229043,-0.5190212448229043,-0.5190212448229043
0.035292,0.4188999898911694,-0.4188999898911694,-0.4188999898911694
0.035394,0.3181592281724083,-0.3181592281724083,-0.3181592281724083
0.035496,0.2169480066739777,-0.2169480066739777,-0.2169480066739777
0.035598,0.1154159401947669,-0.1154159401947669,-0.1154159401947669
0.0357,0.01371307081337334,-0.01371307081337334,-0.01371307081337334
0.035802,-0.08801015747007536,0.08801015747007536,0.08801015747007536
0.035904,-0.1896033469144778,0.1896033469144778,0.1896033469144778
0.036006,-0.2909163548476217,0.2909163548476217,0.2909163548476217
0.036108,-0.3917993453568246,0.3917993453568246,0.3917993453568246
0.03621,-0.4921031574614575,0.4921031574614575,0.4921031574614575
0.036312,-0.5916795205744093,0.5916795205744093,0.5916795205744093
0.036414,-0.6903812018468781,0.6903812018468781,0.6903812018468781
0.036516,-0.7880622766037741,0.7880622766037741,0.7880622766037741
0.036618,-0.8845782997672362,0.8845782997672362,0.8845782997672362
0.03672,-0.9797866000656573,0.9797866000656573,0.9797866000656573
0.036822,-1.073546442020818,1.073546442020818,1.073546442020818
0.036924,-1.165719113946226,1.165719113946226,1.165719113946226
0.037026,-1.256168402378482,1.256168402378482,1.256168402378482
0.037128,-1.34476063571835,1.34476063571835,1.34476063571835
0.03723,-1.431364689540807,1.431364689540807,1.431364689540807
0.037332,-1.515852599830522,1.515852599830522,1.515852599830522
0.037434,-1.598099530804554,1.598099530804554,1.598099530804554
0.037536,-1.67798373697508,1.67798373697508,1.67798373697508
0.037638,-1.755387150248567,1.755387150248567,1.755387150248567
0.03774,-1.830195444052256,1.830195444052256,1.830195444052256
0.037842,-1.902297891658649,1.902297891658649,1.902297891658649
0.037944,-1.971587865793549,1.971587865793549,1.971587865793549
0.038046,-2.037963072940254,2.037963072940254,2.037963072940254
0.038148,-2.101325292890103,2.101325292890103,2.101325292890103
0.03825,-2.161580739974307,2.161580739974307,2.161580739974307
0.038352,-2.218640515222903,2.218640515222903,2.218640515222903
0.038454,-2.272420221373344,2.272420221373344,2.272420221373344
0.038556,-2.32284015146399,2.32284015146399,2.32284015146399
0.038658,-2.369825982529784,2.369825982529784,2.369825982529784
0.03876,-2.413308268439724,2.413308268439724,2.413308268439724
0.038862,-2.453222436870111,2.453222436870111,2.453222436870111
0.038964,-2.489509727016304,2.489509727016304,2.489509727016304
0.039066,-2.522116569467029,2.522116569467029,2.522116569467029
0.039168,-2.55099438617027,2.55099438617027,2.55099438617027
