"time","sineVoltage.v","inductor.v","resistor.v"
0.036924,165.7206431056154,119.0918785477664,46.62876455784905
0.037026,167.0037210623598,116.7569849672205,50.24673609513929
0.037128,168.0398909890556,114.2494655603216,53.79042542873399
0.03723,168.8276209517205,111.5730333700882,57.25458758163228
0.037332,169.3657463244887,108.7316423312678,60.63410399322088
0.037434,169.6534715114603,105.7294902792781,63.92398123218218
0.037536,169.6903711229575,102.5710216439543,67.1193494790032
0.037638,169.476390604445,99.26090459450236,70.21548600994268
0.03774,169.011846317187,95.80402855509678,73.20781776209026
0.037842,168.2974250705198,92.2055094041738,76.09191566634595
0.037944,167.3341831064331,88.47066847469112,78.86351463174195
0.038046,166.1235445379606,84.60502162035043,81.51852291761016
0.038148,164.6672992436878,80.61428752808364,84.05301171560411
0.03825,162.9676002214914,76.50437062251912,86.46322959897226
0.038352,161.0269604054224,72.28133979650624,88.74562060891611
0.038454,158.8482489504368,67.9514400955031,90.89680885493374
0.038556,156.4346869904714,63.52108093191183,92.91360605855959
0.038658,153.7898428761301,58.99680357493871,94.79303930119137
0.03876,150.9176268990267,54.38529616143775,96.53233073758896
0.038862,147.8222855105842,49.69338803577973,98.12889747480442
0.038964,144.50839504383,44.92800596317785,99.58038908065218
0.039066,140.9808549474821,40.09619216880097,100.8846627786812
0.039168,137.2448805423159,35.20510509550515,102.0397754468108
0.03927,133.3059953105325,30.26196504418233,103.0440302663501
0.039372,129.1700227295183,25.27407474560329,103.895947983915
0.039474,124.8430776620791,20.24882638132621,104.5942512807529
0.039576,120.3315573158693,15.19363795337968,105.1379193624897
0.039678,115.6421317853888,10.11597575278769,105.5261560326012
0.03978,110.7817341905246,5.023367124180382,105.7583670663442
0.039882,105.757550426224,-0.07667067958772122,105.8342211058117
0.039984,100.5770085384499,-5.176605041946161,105.753613580396
0.040086,95.247767742121,-10.26887932874273,105.5166470708637
0.040188,89.77770709728753,-15.34597137462283,105.1236784719104
0.04029,84.17491386026553,-20.40038379845161,104.5752976587171
0.040392,78.44767152696912,-25.42463192324757,103.8723034502167
0.040494,72.60444758610423,-30.41128813570715,103.0157357218114
0.040596,66.6538810003444,-35.35299009087036,102.0068710912148
0.040698,60.60476943397966,-40.24242410840406,100.8471935423837
0.0408,54.46605624594284,-45.07235660705147,99.53841285299431
0.040902,48.24681726742262,-49.83565788499724,98.08247515241986
0.041004,41.9562473836274,-54.52528192722103,96.48152931084843
0.041106,35.60364693953247,-59.1342861841019,94.73793312363438
0.041208,29.19840798970504,-63.65586810439103,92.85427609409608
0.04131,22.75000041254829,-68.08334238773227,90.83334280028056
0.041412,16.26795790947529,-72.41015069178459,88.67810860125988
0.041514,9.761863909737155,-76.62990778513252,86.39177169486968
0.041616,3.24133740171522,-80.73637730838209,83.9777147100973
0.041718,-3.283981288345771,-84.72347319196194,81.43949190361617
0.04182,-9.804444749161483,-88.58531217144554,78.78086742228406
0.041922,-16.31041274769954,-92.31618908812018,76.00577634042064
0.042024,-22.79226648186582,-95.91057188942118,73.11830540755535
0.042126,-29.24042280149884,-99.36315728922276,70.12273448772392
0.042228,-35.64534837665543,-102.6688465541721,67.02349817751664
0.04233,-41.99757379224671,-105.8227359521518,63.82516215990513
0.042432,-48.28770754816744,-108.8201725221245,60.53246497395705
0.042534,-54.50644994424061,-111.656730623773,57.15028067953243
0.042636,-60.64460682943255,-114.3282023226319,53.68359549319933
0.042738,-66.69310319502711,-116.8306451076212,50.13754191259408
0.04284,-72.64299659164004,-119.1603645883455,46.51736799670545
0.042942,-78.48549035026174,-121.3139072423042,42.82841689204248
0.043044,-84.21194658776348,-123.2880912364035,39.07614464864001
0.043146,-89.81389897764858,-125.0800033824014,35.26610440475284
0.043248,-95.28306526716167,-126.6869892061453,31.40392393898367
0.04335,-100.6113595222521,-128.106671541125,27.49531201887291
0.043452,-105.7909040822934,-129.3369566985736,23.54605261628019
0.043554,-110.8140412068719,-130.3760233685265,19.56198216165465
0.043656,-115.6733443974397,-131.2223321583164,15.54898776087669
0.043758,-120.36162937708,-131.8746363607953,11.51300698371527
0.04386,-124.8719647121615,-132.3319709913617,7.460006279200201
0.043962,-129.1976820601751,-132.5936561952672,3.395974135092088
0.044064,-133.3323860285983,-132.6593085518313,-0.6730774767669335
0.044166,-137.2699636302159,-132.5288313135157,-4.741132316700226
0.044268,-141.0045933209175,-132.2024142832899,-8.802179037627621
0.04437,-144.5307536066066,-131.6805422373262,-12.85021136928036
0.044472,-147.8432312065,-130.9639871761696,-16.87924403033036
0.044574,-150.9371287607451,-130.0538068988404,-20.88332186190465
0.044676,-153.8078720709624,-128.9513478254046,-24.85652424555784
0.044778,-156.4512168630063,-127.6582398097473,-28.792977053259
0.04488,-158.8632550619473,-126.1763952313166,-32.68685983063073
