"time","capacitor.v","inductor.v","resistor.v","sineVoltage.v"
0.007548,166.2557361337855,-131.2525285666284,14.5097784966455,49.51298606380256
0.00765,166.9052935264353,-134.1081654936673,10.43899274005612,43.23612077282414
0.007752,167.3407838197124,-136.7296343668343,6.284183229289457,36.89533268216752
0.007854,167.5580313298064,-139.1106520685637,2.052617121087026,30.49999638232977
0.007956,167.5532259263343,-141.2454369214717,-2.248221893804581,24.05956711105798
0.008058,167.3229563777537,-143.128700696937,-6.61068890664172,17.58356677417494
0.00816,166.8642261283142,-144.755647922168,-11.027008338307,11.08156986783922
0.008262,166.1744351628237,-146.1219985245663,-15.48924731520511,4.563189323052289
0.008364,165.2514096595047,-147.2239839464995,-19.98936341966444,-1.961937706659287
0.008466,164.0933889825719,-148.0583588844575,-24.51919419148676,-8.484164093372398
0.008568,162.6990369367671,-148.622403254315,-29.0704806800955,-14.99384699764337
0.00867,161.0674592493331,-148.9139186587753,-33.63490271560173,-21.48136212504399
0.008772,159.1981796458834,-148.9312416788227,-38.20405592233913,-27.93711795527846
0.008874,157.0911785186316,-148.6732262037979,-42.76952223767982,-34.35156992284613
0.008976,154.7468675091045,-148.1392589480965,-47.32284308929152,-40.71523452828354
0.009078,152.1660909221046,-147.3292572163684,-51.85553706485746,-47.01870335912134
0.00918,149.3501587765109,-146.243643903616,-56.35917187272541,-53.25265699983044
0.009282,146.3007855158261,-144.8833932588023,-60.82527106721227,-59.40787881018846
0.009384,143.0201546470591,-143.2499669355265,-65.2454562632298,-65.47526855169725
0.009486,139.5108764699346,-141.3453508214285,-69.6113814904126,-71.44585584190644
0.009588,135.7759677254233,-139.1720692743381,-73.91471186783357,-77.31081341674839
0.00969,131.8189170206241,-136.7330967986909,-78.14729040321365,-83.06147018128041
0.009792,127.64361328847,-134.0319256290686,-82.30101168893785,-88.68932402953641
0.009894,123.2543755348029,-131.0725211478352,-86.36790880150301,-94.18605441453539
0.009996,118.6559317598132,-127.8593300294785,-90.34013638019786,-99.54353464986319
0.010098,113.85339986547,-124.3972820369724,-94.20996175313684,-104.7538439246392
0.0102,108.8523142085697,-120.6917427465888,-97.96985047608486,-109.809279014104
0.010302,103.6585785857943,-116.7485492838649,-101.6123949704455,-114.7023656685161
0.010404,98.27848725895745,-112.5739572401588,-105.1303996823167,-119.425869663518
0.010506,92.71871438665644,-108.1746283730295,-108.5168935092618,-123.9728074956349
0.010608,86.98626688332554,-103.5576789284556,-111.7650446619634,-128.3364567070934
0.01071,81.0885323709546,-98.73054990965177,-114.8683482859968,-132.5103658246939
0.010812,75.03320616519009,-93.70113049939368,-117.8204395638417,-136.4883638980453
0.010914,68.82830911851158,-88.47767006950436,-120.6152086720641,-140.2645696230569
0.011016,62.4821912710965,-83.06871424731639,-123.2468770609815,-143.8334000372014
0.011118,56.00348246969885,-77.48318217099063,-125.7098790723999,-147.1895787736917
0.01122,49.4011046563876,-71.73028471341344,-127.9989638053431,-150.328143862369
0.011322,42.68423955761689,-65.81955454702425,-130.1091400763611,-153.2444550657685
0.011424,35.86231697100319,-59.7608187986641,-132.0356989118561,-155.934200739517
0.011526,28.9450114504203,-53.56414261557676,-133.7742730417623,-158.3934042069188
